,favorite_count,followers_count,retweet_count,tweet_id
952,4837,3768776,1260,751583847268179968
953,5526,3768776,1437,751538714308972544
954,3501,3768776,1120,751456908746354688
955,13727,3768776,6657,751251247299190784
956,6920,3768776,2074,751205363882532864
957,5595,3768776,1475,751132876104687617
958,5287,3768776,1585,750868782890057730
959,14563,3768777,5720,750719632563142656
960,4909,3768777,1309,750506206503038976
961,14506,3768777,4915,750429297815552001
962,4984,3768777,1300,750383411068534784
963,753,3768778,37,750381685133418496
964,3399,3768778,1091,750147208377409536
965,3977,3768778,1430,750132105863102464
966,4725,3768779,1458,750117059602808832
967,3336,3768779,953,750101899009982464
968,2375,3768779,612,750086836815486976
969,8618,3768779,3782,750071704093859840
970,3429,3768779,1006,750056684286914561
971,3484,3768778,701,750041628174217216
972,2973,3768778,884,750026558547456000
973,3553,3768778,1030,750011400160841729
974,3319,3768778,913,749996283729883136
975,5594,3768778,2769,749981277374128128
976,5092,3768778,1489,749774190421639168
977,6688,3768778,1891,749417653287129088
978,2878,3768778,617,749403093750648834
979,9457,3768778,3927,749395845976588288
980,6038,3768777,2496,749317047558017024
981,6332,3768777,2349,749075273010798592
982,5259,3768778,1708,749064354620928000
983,3411,3768777,893,749036806121881602
984,11187,3768777,3746,748977405889503236
985,6425,3768777,2555,748932637671223296
986,3028,3768777,1059,748705597323898880
987,5190,3768777,1810,748699167502000129
988,4635,3768777,1496,748692773788876800
989,6663,3768778,2258,748575535303884801
990,2399,3768778,771,748568946752774144
991,5709,3768778,1404,748346686624440324
992,8415,3768779,4673,748337862848962560
993,4059,3768782,865,748324050481647620
994,4009,3768782,805,748307329658011649
995,15471,3768782,8775,748220828303695873
996,6360,3768782,2433,747963614829678593
997,7266,3768783,2881,747933425676525569
998,3226,3768783,1112,747885874273214464
999,3070,3768783,846,747844099428986880
1000,5316,3768783,1309,747816857231626240
1001,1510,3768783,177,747651430853525504
1002,14119,3768783,6577,747648653817413632
1003,2536,3768784,615,747600769478692864
1004,4043,3768784,1199,747594051852075008
1005,6085,3768784,1796,747512671126323200
1006,4238,3768784,1165,747461612269887489
1007,5942,3768784,2175,747439450712596480
1008,7243,3768784,3244,747242308580548608
1009,5766,3768784,1779,747219827526344708
1010,3706,3768784,1033,747204161125646336
1011,10495,3768784,4527,747103485104099331
1012,3158,3768784,334,746906459439529985
1013,6556,3768786,2418,746872823977771008
1014,5785,3768786,1933,746818907684614144
1015,5322,3768786,1800,746790600704425984
1016,10466,3768786,4411,746757706116112384
1017,6622,3768786,2028,746726898085036033
1018,5497,3768786,2095,746542875601690625
1019,3155,3768786,1103,746521445350707200
1020,5074,3768786,1222,746507379341139972
1021,6611,3768786,1846,746369468511756288
1022,7539,3768786,2493,746131877086527488
1023,3884,3768787,927,746056683365994496
1024,4413,3768787,1201,745789745784041472
1025,7620,3768787,2626,745712589599014916
1026,7780,3768788,2874,745433870967832576
1027,9367,3768788,2754,745422732645535745
1028,7830,3768789,3113,745314880350101504
1029,8566,3768792,3957,745074613265149952
1030,7909,3768792,2568,745057283344719872
1031,3265,3768792,707,744995568523612160
1032,8608,3768792,3027,744971049620602880
1033,6127,3768792,1757,744709971296780288
1034,7407,3768792,2404,744334592493166593
1035,130533,3768791,79116,744234799360020481
1036,1857,3768791,423,744223424764059648
1037,4530,3768791,1227,743980027717509120
1038,3974,3768791,1079,743895849529389061
1039,4827,3768791,2372,743835915802583040
1040,4889,3768791,1554,743609206067040256
1041,20183,3768791,7411,743595368194129920
1042,3851,3768791,1060,743545585370791937
1043,8626,3768791,4165,743510151680958465
1044,4600,3768792,1359,743253157753532416
1045,6764,3768792,2151,743222593470234624
1046,4186,3768792,1545,743210557239623680
1047,7704,3768792,3989,742534281772302336
1048,4858,3768792,2234,742528092657332225
1049,7886,3768792,4363,742465774154047488
1050,10771,3768791,4293,742423170473463808
1051,7432,3768791,2251,742385895052087300
1052,4726,3768791,1537,742161199639494656
1053,5624,3768791,1771,742150209887731712
1054,4959,3768791,1691,741793263812808706
1055,8905,3768793,3121,741743634094141440
1056,4005,3768793,935,741438259667034112
1057,9600,3768793,3631,741303864243200000
1058,10947,3768793,6218,741099773336379392
1059,10295,3768793,3492,741067306818797568
1060,6984,3768793,3131,740995100998766593
1061,3724,3768793,1058,740711788199743490
1062,3088,3768793,884,740699697422163968
1063,19797,3768793,7685,740676976021798912
1064,37704,3768793,15029,740373189193256964
1065,2715,3768793,488,740365076218183684
1066,3600,3768793,959,740359016048689152
1067,7300,3768793,2211,740214038584557568
1068,21815,3768793,6673,739979191639244800
1069,4426,3768794,1211,739932936087216128
1070,4128,3768794,958,739844404073074688
1071,4163,3768794,1541,739623569819336705
1072,5878,3768794,1867,739606147276148736
1073,43517,3768794,24183,739544079319588864
1074,7850,3768795,3295,739485634323156992
1075,74885,3768953,52101,739238157791694849
1076,115,3768797,6,738891149612572673
1077,4114,3768798,1273,738885046782832640
1078,3652,3768798,914,738883359779196928
1079,5555,3768798,1751,738537504001953792
1080,3586,3768798,949,738402415918125056
1081,4704,3768798,1355,738184450748633089
1082,9587,3768798,3818,738166403467907072
1083,2760,3768798,743,738156290900254721
1084,5735,3768798,2001,737826014890496000
1085,10902,3768798,3887,737800304142471168
1086,5505,3768798,1506,737678689543020544
1087,11252,3768799,5024,737445876994609152
1088,3939,3768800,902,737322739594330112
1089,15990,3768800,8296,737310737551491075
1090,4715,3768801,1958,736736130620620800
1091,19376,3768802,8365,736392552031657984
1092,4353,3768802,1401,736365877722001409
1093,8859,3768802,3099,736225175608430592
1094,8613,3768802,3334,736010884653420544
1095,3919,3768802,1280,735991953473572864
1096,4382,3768803,1230,735648611367784448
1097,6750,3768803,2648,735635087207878657
1098,9579,3768803,4679,735274964362878976
1099,3660,3768805,987,735256018284875776
1100,3412,3768805,1089,735137028879360001
1101,2972,3768805,571,734912297295085568
1102,13669,3768805,7069,734787690684657664
1103,2727,3768805,606,734776360183431168
1104,1639,3768805,450,734559631394082816
1105,3911,3768805,872,733828123016450049
1106,4003,3768805,1136,733822306246479872
1107,3432,3768805,1059,733482008106668032
1108,4588,3768805,1442,733460102733135873
1109,44456,3768805,17522,733109485275860992
1110,2657,3768806,597,732732193018155009
1111,3841,3768806,997,732726085725589504
1112,4004,3768807,861,732585889486888962
1113,8792,3768807,2823,732375214819057664
1114,16251,3768807,6115,732005617171337216
1115,3784,3768807,1087,731285275100512256
1116,4172,3768807,1427,731156023742988288
1117,6656,3768807,2226,730924654643314689
1118,5377,3768807,2422,730573383004487680
1119,3782,3768807,1171,730427201120833536
1120,4157,3768807,1178,730211855403241472
1121,5319,3768808,2157,730196704625098752
1122,4374,3768808,1256,729854734790754305
1123,1849,3768808,426,729838605770891264
1124,4338,3768808,1385,729823566028484608
1125,6315,3768809,2573,729463711119904772
1126,2049,3768809,367,729113531270991872
1127,3443,3768809,911,728986383096946689
1128,5069,3768809,1901,728760639972315136
1129,3022,3768809,754,728751179681943552
1130,3603,3768809,1167,728653952833728512
1131,5355,3768809,2260,728409960103686147
1132,3977,3768811,1071,728387165835677696
1133,4697,3768811,1318,728046963732717569
1134,4932,3768811,1867,728035342121635841
1135,4455,3768811,1214,728015554473250816
1136,3191,3768811,717,727685679342333952
1137,6403,3768811,1953,727644517743104000
1138,4872,3768811,1374,727524757080539137
1139,3605,3768811,831,727314416056803329
1140,3306,3768811,917,727286334147182592
1141,4192,3768811,1538,727175381690781696
1142,3959,3768811,1486,727155742655025152
1143,7470,3768812,2731,726935089318363137
1144,4176,3768811,1672,726887082820554753
1145,3864,3768811,1122,726828223124897792
1146,4786,3768811,1296,726224900189511680
1147,7658,3768811,2955,725842289046749185
1148,4511,3768811,1520,725786712245440512
1149,5625,3768810,1995,725729321944506368
1150,1533,3768810,698,725458796924002305
1151,4016,3768810,1455,724983749226668032
1152,2581,3768810,718,724771698126512129
1153,5772,3768810,1841,724405726123311104
1154,4708,3768810,1977,724049859469295616
1155,2888,3768813,617,724046343203856385
1156,4535,3768813,1783,724004602748780546
1157,4223,3768813,1370,723912936180330496
1158,8406,3768813,3327,723688335806480385
1159,3279,3768813,1004,723673163800948736
1160,5735,3768813,2100,723179728551723008
1161,4473,3768813,1754,722974582966214656
1162,5369,3768813,1824,722613351520608256
1163,5066,3768813,2117,721503162398597120
1164,2733,3768813,685,721001180231503872
1165,3387,3768815,861,720785406564900865
1166,2689,3768815,754,720775346191278080
1167,4480,3768815,1669,720415127506415616
1168,6954,3768815,2822,720389942216527872
1169,3115,3768815,1092,720340705894408192
1170,4207,3768815,1262,720059472081784833
1171,5310,3768815,2240,720043174954147842
1172,5249,3768815,1968,719991154352222208
1173,4954,3768815,1628,719704490224398336
1174,5501,3768815,2177,719551379208073216
1175,3011,3768815,823,719367763014393856
1176,4793,3768815,1393,719339463458033665
1177,3691,3768815,1070,719332531645071360
1178,3795,3768815,1223,718971898235854848
1179,5694,3768815,1964,718939241951195136
1180,20628,3768815,9060,718631497683582976
1181,2656,3768815,539,718613305783398402
1182,2719,3768815,1129,718540630683709445
1183,2832,3768815,596,718460005985447936
1184,5293,3768816,1681,718454725339934721
1185,2097,3768816,561,718246886998687744
1186,4201,3768816,1118,718234618122661888
1187,2648,3768816,666,717841801130979328
1188,3155,3768816,1263,717790033953034240
1189,6256,3768816,2059,717537687239008257
1190,1737,3768816,506,717428917016076293
1191,3429,3768816,943,717421804990701568
1192,6799,3768816,2128,717047459982213120
1193,3565,3768816,1098,717009362452090881
1194,4609,3768816,1311,716802964044845056
1195,5190,3768816,1473,716791146589110272
1196,1335,3768816,475,716730379797970944
1197,14263,3768816,6594,716447146686459905
1198,2562,3768817,246,716439118184652801
1199,3025,3768817,1218,716285507865542656
1200,5252,3768817,1926,716080869887381504
1201,3470,3768817,985,715928423106027520
1202,4063,3768817,1588,715758151270801409
1203,5070,3768817,1908,715733265223708672
1204,3038,3768817,630,715704790270025728
1205,4237,3768817,1443,715696743237730304
1206,4699,3768817,1808,715680795826982913
1207,5926,3768817,1764,715360349751484417
1208,3279,3768818,766,715342466308784130
1209,2613,3768818,734,715220193576927233
1210,5565,3768818,2098,715200624753819648
1211,4527,3768817,1391,715009755312439296
1212,4076,3768817,1162,714982300363173890
1213,7990,3768817,4796,714962719905021952
1214,4487,3768816,1588,714957620017307648
1215,3554,3768816,1115,714631576617938945
1216,3924,3768816,1036,714606013974974464
1217,2951,3768816,1303,714485234495041536
1218,3265,3768816,805,714258258790387713
1219,3552,3768816,938,714251586676113411
1220,2471,3768816,985,714214115368108032
1221,4657,3768816,1560,714141408463036416
1222,3545,3768816,867,713919462244790272
1223,2066,3768817,613,713909862279876608
1224,3049,3768817,827,713900603437621249
1225,5289,3768817,1536,713761197720473600
1226,4778,3768816,1432,713411074226274305
1227,7817,3768816,3167,713177543487135744
1228,4831,3768817,1622,713175907180089344
1229,20286,3768817,7555,712809025985978368
1230,13412,3768818,5591,712717840512598017
1231,4509,3768818,1363,712668654853337088
1232,5773,3768818,1745,712438159032893441
1233,269,3768819,26,712309440758808576
1234,4123,3768819,1165,712097430750289920
1235,3197,3768819,1011,712092745624633345
1236,3515,3768819,554,712085617388212225
1237,2443,3768976,698,712065007010385924
1238,977,3768820,138,711998809858043904
1239,8738,3768819,2584,711968124745228288
1240,3086,3768819,1097,711743778164514816
1241,9713,3768819,4621,711732680602345472
1242,35709,3768819,20400,711694788429553666
1243,4208,3768819,1032,711652651650457602
1244,3981,3768819,1281,711363825979756544
1245,3584,3768819,812,711306686208872448
1246,3255,3768819,703,711008018775851008
1247,4943,3768819,1554,710997087345876993
1248,2765,3768819,775,710844581445812225
1249,2928,3768819,603,710833117892898816
1250,2513,3768819,633,710658690886586372
1251,5201,3768820,2613,710609963652087808
1252,4947,3768821,2099,710588934686908417
1253,2560,3768821,828,710296729921429505
1254,2298,3768821,578,710283270106132480
1255,4911,3768821,1414,710272297844797440
1256,2597,3768821,1255,710269109699739648
1257,3141,3768821,1001,710153181850935296
1258,2999,3768821,1000,710140971284037632
1259,5975,3768821,2224,710117014656950272
1260,3235,3768822,1207,709918798883774466
1261,730,3768822,112,709901256215666688
1262,3803,3768823,1331,709852847387627521
1263,3846,3768823,1363,709566166965075968
1264,3575,3768823,1196,709556954897764353
1265,1612,3768824,276,709519240576036864
1266,2417,3768824,663,709449600415961088
1267,2836,3768824,782,709409458133323776
1268,2604,3768824,643,709225125749587968
1269,13684,3768824,6529,709207347839836162
1270,2623,3768824,716,709198395643068416
1271,2200,3768825,760,709179584944730112
1272,2224,3768824,469,709158332880297985
1273,5174,3768825,1853,709042156699303936
1274,1934,3768825,741,708853462201716736
1275,3217,3768825,1008,708845821941387268
1276,1848,3768825,568,708834316713893888
1277,17967,3768825,7800,708810915978854401
1278,2984,3768825,914,708738143638450176
1279,2771,3768825,829,708711088997666817
1280,2756,3768825,760,708479650088034305
1281,3343,3768825,921,708469915515297792
1282,17430,3768825,11279,708400866336894977
1283,3907,3768825,1511,708356463048204288
1284,2552,3768825,829,708349470027751425
1285,4639,3768825,1722,708149363256774660
1286,3682,3768825,935,708130923141795840
1287,2924,3768825,1101,708119489313951744
1288,2109,3768826,606,708109389455101952
1289,4772,3768827,2158,708026248782585858
1290,3372,3768827,1268,707995814724026368
1291,52,3768828,2,707983188426153984
1292,2932,3768828,1090,707969809498152960
1293,3570,3768828,1072,707776935007539200
1294,2706,3768828,691,707741517457260545
1295,4471,3768828,2769,707738799544082433
1296,3739,3768828,1121,707693576495472641
1297,2823,3768828,988,707629649552134146
1298,18484,3768828,7196,707610948723478529
1299,2487,3768828,785,707420581654872064
1300,2475,3768830,670,707411934438625280
1301,3823,3768830,1478,707387676719185920
1302,3585,3768831,1208,707377100785885184
1303,2691,3768831,725,707315916783140866
1304,3008,3768832,901,707297311098011648
1305,2790,3768832,754,707059547140169728
1306,2391,3768833,897,707038192327901184
1307,4424,3768833,1535,707021089608753152
1308,2496,3768833,659,707014260413456384
1309,15879,3768833,8780,706904523814649856
1310,2255,3768833,676,706901761596989440
1311,3608,3768833,1091,706681918348251136
1312,2804,3768833,1220,706644897839910912
1313,2350,3768833,716,706593038911545345
1314,3757,3768833,1574,706538006853918722
1315,3388,3768833,1147,706516534877929472
1316,3755,3768833,1030,706346369204748288
1317,23355,3768833,8987,706310011488698368
1318,1850,3768833,521,706291001778950144
1319,2964,3768833,1027,706265994973601792
1320,4269,3768834,2497,706169069255446529
1321,5605,3768834,1811,706166467411222528
1322,1627,3768834,432,706153300320784384
1323,3386,3768833,838,705975130514706432
1324,3424,3768834,1005,705970349788291072
1325,2582,3768835,640,705898680587526145
1326,2125,3768835,592,705786532653883392
1327,3453,3768835,1301,705591895322394625
1328,3220,3768836,1042,705475953783398401
1329,4860,3768836,1850,705442520700944385
1330,4173,3768836,1924,705428427625635840
1331,3271,3768836,848,705239209544720384
1332,2816,3768836,898,705223444686888960
1333,2339,3768836,580,705102439679201280
1334,2363,3768836,680,705066031337840642
1335,4564,3768836,1244,704871453724954624
1336,2452,3768836,609,704859558691414016
1337,5571,3768836,1722,704847917308362754
1338,2886,3768836,1130,704819833553219584
1339,7243,3768836,3244,704761120771465216
1340,3196,3768836,1119,704499785726889984
1341,835,3768836,97,704491224099647488
1342,3707,3768836,1193,704480331685040129
1343,8761,3768836,3972,704364645503647744
1344,1722,3768838,390,704347321748819968
1345,1649,3768838,518,704134088924532736
1346,2022,3768839,629,704113298707505153
1347,3193,3768840,1023,704054845121142784
1348,2015,3768840,523,703774238772166656
1349,3609,3768840,1267,703769065844768768
1350,2840,3768840,766,703631701117943808
1351,4214,3768840,1698,703611486317502464
1352,4153,3768840,1554,703425003149250560
1353,2677,3768840,779,703407252292673536
1354,3821,3768840,1280,703382836347330562
1355,2079,3768840,429,703356393781329922
1356,2143,3768841,617,703268521220972544
1357,8044,3768841,3480,703079050210877440
1358,28862,3768841,14089,703041949650034688
1359,2813,3768841,807,702932127499816960
1360,1765,3768841,504,702899151802126337
1361,3508,3768842,1212,702684942141153280
1362,2390,3768842,632,702671118226825216
1363,11278,3768842,3691,702598099714314240
1364,3122,3768842,1083,702539513671897089
1365,3483,3768843,1740,702332542343577600
1366,3590,3768845,1150,702321140488925184
1367,2695,3769001,855,702276748847800320
1368,5243,3768845,1515,702217446468493312
1369,3740,3768845,1102,701981390485725185
1370,4146,3768845,1146,701952816642965504
1371,3890,3768845,1553,701889187134500865
1372,3738,3768846,1890,701805642395348998
1373,2286,3768846,521,701601587219795968
1374,3068,3768846,1050,701570477911896070
1375,2892,3768846,678,701545186879471618
1376,13398,3768846,5779,701214700881756160
1377,2426,3768846,650,700890391244103680
1378,2818,3768846,683,700864154249383937
1379,2631,3768847,555,700847567345688576
1380,2661,3768847,1080,700796979434098688
1381,25015,3768847,10590,700747788515020802
1382,2881,3768848,910,700518061187723268
1383,2476,3768848,642,700505138482569216
1384,4523,3768848,2018,700462010979500032
1385,2887,3768848,832,700167517596164096
1386,2444,3768848,750,700151421916807169
1387,8230,3768848,3103,700143752053182464
1388,2876,3768849,774,700062718104104960
1389,2250,3768849,657,700029284593901568
1390,3615,3768849,1523,700002074055016451
1391,3326,3768849,1084,699801817392291840
1392,2451,3768849,554,699788877217865730
1393,3028,3768849,1393,699779630832685056
1394,2135,3768850,686,699775878809702401
1395,11206,3768850,5145,699691744225525762
1396,6486,3768850,2926,699446877801091073
1397,2374,3768850,574,699434518667751424
1398,1498,3768851,379,699423671849451520
1399,2250,3768851,687,699413908797464576
1400,2050,3768851,494,699370870310113280
1401,3451,3768851,977,699323444782047232
1402,2441,3768851,711,699088579889332224
1403,2668,3768851,739,699079609774645248
1404,3274,3768851,1320,699072405256409088
1405,4147,3768851,2047,699060279947165696
1406,2852,3768852,1337,699036661657767936
1407,3689,3768852,1108,698989035503689728
1408,2959,3768852,1014,698953797952008193
1409,2778,3768852,694,698907974262222848
1410,2701,3768852,770,698710712454139905
1411,1597,3768852,425,698703483621523456
1412,1397,3768852,384,698635131305795584
1413,2522,3768852,698,698549713696649216
1414,2037,3768852,510,698355670425473025
1415,2476,3768852,1068,698342080612007937
1416,5186,3768853,2258,698262614669991936
1417,18319,3768855,6716,698195409219559425
1418,3072,3768855,824,698178924120031232
1419,1660,3768855,369,697995514407682048
1420,3586,3768855,1448,697990423684476929
1421,2623,3768855,774,697943111201378304
1422,3293,3768855,1332,697881462549430272
1423,1901,3768856,610,697630435728322560
1424,3451,3768856,1137,697616773278015490
1425,3296,3768857,1419,697596423848730625
1426,2243,3768857,569,697575480820686848
1427,2265,3768857,1275,697516214579523584
1428,2652,3768857,762,697482927769255936
1429,3730,3768857,1547,697463031882764288
1430,5102,3768857,2080,697270446429966336
1431,3597,3768857,1126,697259378236399616
1432,3300,3768857,1310,697255105972801536
1433,2735,3768857,748,697242256848379904
1434,3476,3768857,1152,696900204696625153
1435,2579,3768857,756,696894894812565505
1436,5285,3768857,2001,696886256886657024
1437,2676,3768857,798,696877980375769088
1438,1605,3768857,396,696754882863349760
1439,2278,3768857,1066,696744641916489729
1440,2603,3768857,752,696713835009417216
1441,4255,3768857,1881,696518437233913856
1442,1334,3768857,169,696490539101908992
1443,2779,3768857,1163,696488710901260288
1444,3516,3768857,1280,696405997980676096
1445,2116,3768857,745,696100768806522880
1446,3275,3768858,1315,695816827381944320
1447,3478,3768859,877,695794761660297217
1448,2047,3768859,850,695767669421768709
1449,4992,3768861,2364,695629776980148225
1450,4766,3768861,2018,695446424020918272
1451,9420,3768862,4000,695409464418041856
1452,3991,3768862,1664,695314793360662529
1453,2873,3768863,680,695095422348574720
1454,3097,3768863,1234,695074328191332352
1455,1762,3768863,680,695064344191721472
1456,2910,3768864,881,695051054296211456
1457,2946,3768864,1036,694925794720792577
1458,3031,3768864,1048,694905863685980160
1459,25970,3768864,13452,694669722378485760
1460,1643,3768864,325,694356675654983680
1461,2231,3768864,696,694352839993344000
1462,1720,3768864,552,694342028726001664
1463,2189,3768864,567,694329668942569472
1464,4571,3768864,2286,694206574471057408
1465,3219,3768864,1036,694183373896572928
1466,3691,3768864,1173,694001791655137281
1467,2040,3768864,455,693993230313091072
1468,1883,3768864,413,693942351086120961
1469,2943,3768864,669,693647888581312512
1470,1468,3768864,149,693644216740769793
1471,2776,3768865,468,693642232151285760
1472,2670,3768865,889,693629975228977152
1473,1680,3768865,421,693622659251335168
1474,5541,3768865,2219,693590843962331137
1475,1800,3768865,291,693582294167244802
1476,1933,3768865,694,693486665285931008
1477,3654,3768866,1398,693280720173801472
1478,2602,3768866,921,693267061318012928
1479,2440,3768866,567,693262851218264065
1480,3115,3768867,835,693231807727280129
1481,8625,3768867,3606,693155686491000832
1482,1882,3768867,692,693109034023534592
1483,2049,3768867,521,693095443459342336
1484,2914,3768867,835,692919143163629568
1485,2667,3768868,994,692905862751522816
1486,1964,3768869,680,692901601640583168
1487,2507,3768869,906,692894228850999298
1488,3141,3768869,993,692828166163931137
1489,7469,3768869,4102,692752401762250755
1490,4720,3768869,1729,692568918515392513
1491,3489,3768869,1522,692535307825213440
1492,2010,3768869,472,692530551048294401
1493,1613,3768869,263,692423280028966913
1494,10227,3768869,3902,692417313023332352
1495,2755,3768869,924,692187005137076224
1496,2358,3768870,896,692158366030913536
1497,1788,3768870,437,692142790915014657
1498,3704,3768870,1420,692041934689402880
1499,3138,3768870,1077,692017291282812928
1500,4308,3768870,1849,691820333922455552
1501,8888,3768870,4710,691793053716221953
1502,3163,3768870,1155,691756958957883396
1503,2107,3768870,573,691675652215414786
1504,2594,3768870,653,691483041324204033
1505,4437,3768870,1290,691459709405118465
1506,2883,3768870,946,691444869282295808
1507,21182,3768870,8638,691416866452082688
1508,2816,3768870,743,691321916024623104
1509,3243,3768871,1016,691096613310316544
1510,1861,3768871,385,691090071332753408
1511,6484,3768871,3264,690989312272396288
1512,3899,3768872,1415,690959652130045952
1513,4517,3768872,2232,690938899477221376
1514,3591,3768872,1143,690932576555528194
1515,4113,3768873,1439,690735892932222976
1516,2372,3768874,596,690728923253055490
1517,2530,3768875,893,690690673629138944
1518,1425,3768875,321,690649993829576704
1519,311,3768875,19,690607260360429569
1520,2159,3768875,679,690597161306841088
1521,2035,3768875,509,690400367696297985
1522,3548,3768875,969,690374419777196032
1523,2913,3768875,1003,690360449368465409
1524,1639,3768874,571,690348396616552449
1525,1837,3768874,475,690248561355657216
1526,3050,3768874,1172,690021994562220032
1527,2729,3768874,828,690015576308211712
1528,3995,3768874,1896,690005060500217858
1529,1558,3768874,422,689999384604450816
1530,1610,3768876,516,689993469801164801
1531,1487,3768876,499,689977555533848577
1532,2644,3768876,785,689905486972461056
1533,3302,3768876,1336,689877686181715968
1534,2355,3768876,845,689835978131935233
1535,3486,3768877,1042,689661964914655233
1536,11355,3768878,4386,689659372465688576
1537,2452,3768878,745,689623661272240129
1538,12731,3768878,6219,689599056876867584
1539,2249,3768878,516,689557536375177216
1540,3719,3768878,1605,689517482558820352
1541,2462,3768878,1052,689289219123089408
1542,3609,3768878,1246,689283819090870273
1543,2188,3768878,814,689280876073582592
1544,1265,3768878,284,689275259254616065
1545,2798,3768878,1208,689255633275777024
1546,3335,3768878,1124,689154315265683456
1547,2225,3768878,578,689143371370250240
1548,2996,3768878,979,688916208532455424
1549,2304,3768878,869,688908934925697024
1550,2299,3768880,887,688898160958271489
1551,2447,3768880,788,688894073864884227
1552,1503,3768880,420,688828561667567616
1553,1040,3768880,224,688804835492233216
1554,2420,3768881,748,688789766343622656
1555,2847,3768881,789,688547210804498433
1556,2512,3768881,821,688519176466644993
1557,10145,3768881,5004,688385280030670848
1558,2417,3768881,936,688211956440801280
1559,2318,3768881,668,688179443353796608
1560,3083,3768881,885,688116655151435777
1561,1873,3768881,407,688064179421470721
1562,5984,3768881,2861,687841446767013888
1563,2979,3768881,1280,687826841265172480
1564,2751,3768884,1077,687818504314159109
1565,2616,3768885,799,687807801670897665
1566,1930,3768885,745,687732144991551489
1567,2651,3768886,950,687704180304273409
1568,2113,3768886,575,687664829264453632
1569,2098,3768887,653,687494652870668288
1570,1753,3768887,281,687480748861947905
1571,2177,3768888,614,687476254459715584
1572,2231,3768888,612,687460506001633280
1573,2075,3768888,701,687399393394311168
1574,21968,3768887,10356,687317306314240000
1575,4761,3768887,2139,687312378585812992
1576,5987,3768887,2576,687127927494963200
1577,2361,3768887,569,687124485711986689
1578,6339,3768887,2789,687109925361856513
1579,2560,3768887,1115,687102708889812993
1580,2445,3768887,690,687096057537363968
1581,9390,3768887,3570,686947101016735744
1582,3840,3768887,1549,686760001961103360
1583,3798,3768887,1657,686749460672679938
1584,4529,3768888,1345,686730991906516992
1585,3056,3768888,905,686683045143953408
1586,4023,3768888,1533,686618349602762752
1587,2064,3768889,606,686606069955735556
1588,1920,3768889,763,686394059078897668
1589,3540,3768889,993,686386521809772549
1590,2427,3768889,636,686377065986265092
1591,2390,3768889,772,686358356425093120
1592,4378,3768890,1878,686286779679375361
1593,2411,3768890,832,686050296934563840
1594,1271,3768890,138,686035780142297088
1595,3406,3768890,1321,686034024800862208
1596,2701,3768890,471,686007916130873345
1597,2002,3768890,730,686003207160610816
1598,2309,3768890,608,685973236358713344
1599,1792,3768890,693,685943807276412928
1600,8242,3768890,3281,685906723014619143
1601,2219,3768891,143,685681090388975616
1602,2565,3768891,662,685667379192414208
1603,3548,3768891,1650,685663452032069632
1604,3199,3768891,881,685641971164143616
1605,35994,3768891,17649,685547936038666240
1606,3327,3768891,1293,685532292383666176
1607,10413,3768891,4511,685325112850124800
1608,2900,3768891,734,685321586178670592
1609,3660,3768891,1226,685315239903100929
1610,2255,3768891,494,685307451701334016
1611,3403,3768891,1362,685268753634967552
1612,2550,3768892,759,685198997565345792
1613,4475,3768892,1613,685169283572338688
1614,2509,3768892,435,684969860808454144
1615,7283,3768892,3546,684959798585110529
1616,3508,3768892,1185,684940049151070208
1617,3836,3768892,548,684926975086034944
1618,3828,3768892,1656,684914660081053696
1619,2041,3768892,603,684902183876321280
1620,2292,3768893,930,684880619965411328
1621,38343,3768893,24370,684830982659280897
1622,2961,3768894,1114,684800227459624960
1623,9807,3768894,3993,684594889858887680
1624,4481,3768894,1586,684588130326986752
1625,3289,3768894,1410,684567543613382656
1626,2902,3768894,1082,684538444857667585
1627,4233,3768894,1315,684481074559381504
1628,2163,3768894,627,684460069371654144
1629,8956,3768894,3711,684241637099323392
1630,1361,3768894,239,684225744407494656
1631,4198,3768894,1554,684222868335505415
1632,2377,3768894,1167,684200372118904832
1633,2096,3768894,593,684195085588783105
1634,3810,3768894,1336,684188786104872960
1635,2206,3768894,762,684177701129875456
1636,3250,3768895,1696,684147889187209216
1637,2166,3768895,534,684122891630342144
1638,4496,3768895,1616,684097758874210310
1639,4146,3768893,1260,683857920510050305
1640,2099,3768893,395,683852578183077888
1641,2875,3768893,1108,683849932751646720
1642,2865,3768893,1256,683834909291606017
1643,3036,3768893,1189,683828599284170753
1644,3667,3768893,1526,683773439333797890
1645,7129,3768893,3756,683742671509258241
1646,8020,3768894,3273,683515932363329536
1647,3454,3768894,1088,683498322573824003
1648,2867,3768894,1112,683481228088049664
1649,2672,3768894,760,683462770029932544
1650,4270,3768894,1820,683449695444799489
1651,8307,3768895,2690,683391852557561860
1652,3221,3768895,1059,683357973142474752
1653,3150,3768895,1170,683142553609318400
1654,3723,3768895,1029,683111407806746624
1655,2351,3768895,734,683098815881154561
1656,2167,3768895,631,683078886620553216
1657,2358,3768897,826,683030066213818368
1658,39005,3768897,18393,682962037429899265
1659,1941,3768899,209,682808988178739200
1660,2693,3768899,1253,682788441537560576
1661,1665,3768899,491,682750546109968385
1662,1434,3768899,396,682697186228989953
1663,3316,3768899,1201,682662431982772225
1664,2254,3768899,674,682638830361513985
1665,3752,3768899,1311,682429480204398592
1666,8279,3768899,2002,682406705142087680
1667,2426,3768899,769,682393905736888321
