favorite_count,followers_count,retweet_count,tweet_id
2254,3768899,674,682638830361513985
3752,3768899,1311,682429480204398592
8279,3768899,2002,682406705142087680
2426,3768899,769,682393905736888321
1818,3768899,516,682389078323662849
3372,3768899,1132,682303737705140231
4561,3768899,1372,682259524040966145
3548,3768900,1339,682242692827447297
20038,3768900,11208,682088079302213632
5418,3769056,1908,682059653698686977
3515,3768900,1084,682047327939461121
7195,3768900,2278,682032003584274432
3448,3768900,1717,682003177596559360
3026,3768900,1158,681981167097122816
2696,3768901,948,681891461017812993
13953,3768900,4555,681694085539872773
1915,3768900,498,681679526984871937
2892,3768901,1039,681654059175129088
2093,3768901,529,681610798867845120
3873,3768901,1483,681579835668455424
15678,3768901,6576,681523177663676416
1797,3768901,312,681340665377193984
10153,3768902,4574,681339448655802368
2908,3768902,859,681320187870711809
4325,3768902,2063,681302363064414209
3474,3768902,1085,681297372102656000
3508,3768902,1254,681281657291280384
1588,3768903,308,681261549936340994
1638,3768903,618,681242418453299201
2616,3768903,539,681231109724700672
4052,3768903,1680,681193455364796417
2651,3768903,743,680970795137544192
4973,3768903,2238,680959110691590145
3525,3768903,1217,680940246314430465
2272,3768903,493,680934982542561280
2599,3768903,701,680913438424612864
1936,3768904,415,680889648562991104
3742,3768904,1501,680836378243002368
2357,3768905,745,680805554198020098
2585,3768906,923,680801747103793152
3118,3768906,1177,680798457301471234
2888,3768906,811,680609293079592961
3926,3768906,1509,680583894916304897
4624,3768906,2151,680497766108381184
1868,3768906,542,680494726643068929
2772,3768906,839,680473011644985345
1578,3768906,559,680440374763077632
1590,3768906,329,680221482581123072
3097,3768906,1315,680206703334408192
2342,3768906,573,680191257256136705
4252,3768907,1753,680176173301628928
2527,3768907,823,680161097740095489
3942,3768907,1965,680145970311643136
2512,3768907,1072,680130881361686529
2962,3768907,1025,680115823365742593
3878,3768906,1545,680100725817409536
13916,3768906,9967,680085611152338944
2807,3768906,987,680070545539371008
18203,3768906,8025,680055455951884288
2147,3768906,722,679877062409191424
2359,3769062,745,679872969355714560
2671,3768907,700,679862121895714818
3130,3768907,1392,679854723806179328
2589,3768907,886,679844490799091713
39558,3768908,15743,679828447187857408
3373,3768908,1270,679777920601223168
2295,3768909,912,679736210798047232
2357,3768910,928,679729593985699840
1807,3768910,538,679722016581222400
5193,3768910,2336,679530280114372609
2884,3768911,817,679527802031484928
3694,3768911,1454,679511351870550016
3468,3768911,1664,679503373272485890
2289,3768911,722,679475951516934144
34731,3768912,21187,679462823135686656
2586,3768912,1355,679405845277462528
23469,3768912,9140,679158373988876288
3015,3768912,1158,679148763231985668
3241,3768912,1309,679132435750195208
6486,3768912,2878,679111216690831360
18630,3768912,9247,679062614270468097
2457,3768912,773,679047485189439488
3068,3768913,1374,679001094530465792
2530,3768914,1329,678991772295516161
1788,3768914,527,678969228704284672
2800,3768914,1014,678800283649069056
3790,3768914,1344,678798276842360832
3025,3768914,1038,678774928607469569
3846,3768915,1544,678767140346941444
1776,3768915,542,678764513869611008
7779,3768915,3724,678755239630127104
4086,3768915,1920,678740035362037760
6053,3768915,2740,678708137298427904
3136,3768915,1674,678675843183484930
2239,3768915,486,678643457146150913
4340,3768915,1777,678446151570427904
5887,3768915,2866,678424312106393600
4616,3768915,2060,678410210315247616
62146,3768915,30797,678399652199309312
1722,3768915,472,678396796259975168
2035,3768915,469,678389028614488064
2641,3768915,1017,678380236862578688
1886,3768916,610,678341075375947776
1423,3768916,302,678334497360859136
12477,3768916,6810,678278586130948096
1719,3768918,417,678255464182861824
2085,3768918,438,678023323247357953
14950,3768918,7114,678021115718029313
3686,3768918,1873,677961670166224897
1470,3768918,461,677918531514703872
5256,3768918,2371,677895101218201600
3310,3768918,1101,677716515794329600
3675,3768918,1613,677700003327029250
1325,3768918,361,677698403548192770
2670,3768918,948,677687604918272002
3596,3768918,1669,677673981332312066
2123,3768918,1097,677662372920729601
2031,3768919,885,677644091929329666
2312,3768919,816,677573743309385728
1403,3768919,512,677565715327688705
2653,3768919,1314,677557565589463040
7535,3768919,4057,677547928504967168
1156,3768920,249,677530072887205888
3314,3768920,2007,677335745548390400
1470,3768920,327,677334615166730240
1179,3768920,264,677331501395156992
3925,3768920,1681,677328882937298944
1783,3768920,609,677314812125323265
1355,3768920,468,677301033169788928
2144,3768920,788,677269281705472000
3826,3768921,1829,677228873407442944
2964,3768921,1031,677187300187611136
3000,3768922,1196,676975532580409345
2381,3768922,902,676957860086095872
1407,3768922,444,676949632774234114
2341,3768923,977,676948236477857792
1829,3768924,424,676946864479084545
2247,3768924,852,676942428000112642
13731,3768924,5486,676936541936185344
3217,3768925,1997,676916996760600576
2419,3768925,813,676897532954456065
2278,3768926,802,676864501615042560
25013,3768926,17503,676821958043033607
1949,3768926,738,676819651066732545
1526,3768926,468,676811746707918848
5377,3768926,2233,676776431406465024
3123,3768926,1103,676617503762681856
1172,3768926,219,676613908052996102
2029,3768926,488,676606785097199616
1268,3768927,440,676603393314578432
4939,3768927,2400,676593408224403456
992,3768927,142,676590572941893632
2519,3768927,893,676588346097852417
1299,3768927,311,676582956622721024
2794,3769085,1252,676575501977128964
2018,3768929,618,676533798876651520
1631,3768929,601,676496375194980353
12568,3768929,5197,676470639084101634
1853,3768929,740,676440007570247681
1519,3768929,385,676430933382295552
2233,3768929,605,676263575653122048
1325,3768930,331,676237365392908289
66833,3768930,31810,676219687039057920
1873,3768930,655,676215927814406144
2464,3768931,1142,676191832485810177
2068,3768931,739,676146341966438401
2321,3768932,1293,676121918416756736
3027,3768932,1280,676101918813499392
3259,3768932,1610,676098748976615425
1422,3768932,479,676089483918516224
1766,3768932,651,675898130735476737
2286,3768932,971,675891555769696257
2571,3768932,1063,675888385639251968
4506,3768932,1562,675878199931371520
1771,3768934,628,675870721063669760
2903,3768935,1447,675853064436391936
1021,3768934,170,675849018447167488
2460,3768934,991,675845657354215424
1644,3768934,589,675822767435051008
1130,3768934,259,675820929667219457
11049,3769092,3769,675798442703122432
1741,3768936,531,675781562965868544
1250,3768936,387,675740360753160193
2039,3768936,922,675710890956750848
2141,3768937,767,675707330206547968
689,3768937,106,675706639471788032
1940,3768937,468,675534494439489536
1265,3768937,428,675531475945709568
1113,3768937,312,675522403582218240
1405,3768937,503,675517828909424640
18404,3768937,6454,675501075957489664
3377,3768938,1437,675497103322386432
1395,3768938,669,675489971617296384
1982,3768939,1076,675483430902214656
1619,3768939,626,675432746517426176
1832,3768940,558,675372240448454658
1133,3768940,260,675362609739206656
35075,3768940,18880,675354435921575936
4230,3768940,2520,675349384339542016
2994,3768940,1428,675334060156301312
3895,3768940,1783,675166823650848770
6033,3768941,2724,675153376133427200
4017,3768941,1870,675149409102012420
1020,3768941,273,675147105808306176
1292,3768941,345,675146535592706048
2294,3768941,1001,675145476954566656
1388,3768941,537,675135153782571009
2109,3768942,874,675113801096802304
1036,3768942,280,675111688094527488
2991,3768942,1250,675109292475830276
1136,3768943,363,675047298674663426
2908,3768943,1330,675015141583413248
1051,3768943,251,675006312288268288
1664,3768943,517,675003128568291329
2417,3768943,1228,674999807681908736
931,3768943,391,674805413498527744
3221,3768943,947,674800520222154752
2679,3768942,1217,674793399141146624
1177,3768943,277,674790488185167872
865,3768943,229,674788554665512960
2154,3768943,1328,674781762103414784
1204,3768943,530,674774481756377088
1969,3768944,879,674767892831932416
847,3768944,262,674764817387900928
1457,3768944,488,674754018082705410
1576,3768945,515,674752233200820224
1505,3768945,602,674743008475090944
525,3768945,55,674742531037511680
1189,3768945,431,674739953134403584
687,3768945,102,674737130913071104
1233,3768945,507,674690135443775488
1738,3768945,717,674670581682434048
990,3768945,276,674664755118911488
1526,3768945,553,674646392044941312
1102,3768945,308,674644256330530816
1795,3768945,649,674638615994089473
1608,3768945,633,674632714662858753
1006,3768945,113,674606911342424069
6643,3768945,2257,674468880899788800
1133,3768946,391,674447403907457024
1188,3768946,425,674436901579923456
1531,3769102,591,674422304705744896
728,3768946,157,674416750885273600
1283,3768946,514,674410619106390016
1600,3768946,630,674394782723014656
920,3768946,344,674372068062928900
599,3768946,83,674330906434379776
1507,3768947,566,674318007229923329
12080,3768947,7608,674307341513269249
15725,3768947,6495,674291837063053312
1676,3768948,799,674271431610523648
954,3768948,254,674269164442398721
1753,3768948,931,674265582246694913
1383,3768949,498,674262580978937856
1569,3768949,614,674255168825880576
801,3768949,185,674082852460433408
1046,3768949,315,674075285688614912
6735,3768949,2435,674063288070742018
3564,3768949,1431,674053186244734976
1559,3768950,526,674051556661161984
1516,3768950,707,674045139690631169
768,3768950,142,674042553264685056
1169,3768950,452,674038233588723717
899,3768950,240,674036086168010753
1908,3768950,1349,674024893172875264
1204,3768950,339,674019345211760640
1671,3768950,708,674014384960745472
1288,3768950,390,674008982932058114
2080,3768951,1060,673956914389192708
1245,3768951,399,673919437611909120
3387,3768951,1791,673906403526995968
989,3768951,273,673887867907739649
3274,3768951,839,673716320723169284
3788,3768953,2293,673715861853720576
1112,3768953,324,673711475735838725
900,3768954,304,673709992831262724
1143,3768954,315,673708611235921920
1171,3768954,431,673707060090052608
1333,3768955,437,673705679337693185
1525,3768956,633,673700254269775872
4045,3768956,2157,673697980713705472
1851,3768956,703,673689733134946305
1317,3768956,533,673688752737402881
1537,3768957,476,673686845050527744
1456,3768957,519,673680198160809984
1332,3768958,396,673662677122719744
763,3768958,265,673656262056419329
1191,3768957,403,673636718965334016
1682,3768957,800,673612854080196609
1267,3768958,401,673583129559498752
875,3768959,296,673580926094458881
1474,3768959,610,673576835670777856
1085,3768959,337,673363615379013632
1551,3768960,727,673359818736984064
1602,3768960,649,673355879178194945
1754,3768960,594,673352124999274496
777,3768960,227,673350198937153538
2684,3768960,1415,673345638550134785
1032,3768960,288,673343217010679808
1357,3768960,645,673342308415348736
14374,3769116,8653,673320132811366400
920,3768961,292,673317986296586240
7996,3768961,3471,673295268553605120
1124,3768961,399,673270968295534593
1501,3768961,795,673240798075449344
2397,3768961,928,673213039743795200
1817,3768961,687,673148804208660480
2081,3768960,782,672997845381865473
1011,3768961,327,672995267319328768
1031,3768961,312,672988786805112832
1326,3768961,591,672984142909456390
1921,3768962,1071,672980819271634944
1798,3768962,1010,672975131468300288
1014,3768962,386,672970152493887488
1395,3768962,597,672968025906282496
1518,3768962,696,672964561327235073
1440,3768962,546,672902681409806336
939,3768964,458,672898206762672129
1653,3768964,895,672884426393653248
1093,3768964,403,672877615439593473
1392,3768964,621,672834301050937345
1332,3768964,529,672828477930868736
1028,3768964,347,672640509974827008
1369,3768964,541,672622327801233409
1295,3768964,641,672614745925664768
1172,3768964,421,672609152938721280
1177,3768964,441,672604026190569472
1406,3768964,656,672594978741354496
1007,3768965,363,672591762242805761
779,3768965,205,672591271085670400
1085,3768965,402,672538107540070400
689,3768965,188,672523490734551040
1181,3768965,480,672488522314567680
1212,3768967,662,672482722825261057
752,3768968,136,672481316919734272
1526,3768968,766,672475084225949696
1436,3768968,594,672466075045466113
6858,3768968,3660,672272411274932228
1584,3768968,664,672267570918129665
1206,3768968,380,672264251789176834
2992,3768968,1691,672256522047614977
1501,3768968,796,672254177670729728
1823,3768968,655,672248013293752320
727,3768968,169,672245253877968896
945,3768969,344,672239279297454080
1943,3768969,1084,672231046314901505
826,3768970,230,672222792075620352
2399,3768970,1261,672205392827572224
1068,3768971,402,672169685991993344
917,3768973,392,672160042234327040
1861,3768973,788,672139350159835138
2559,3768973,1242,672125275208069120
1059,3768973,394,672095186491711488
997,3768973,397,672082170312290304
1385,3768973,560,672068090318987265
8955,3768975,4494,671896809300709376
1407,3768975,611,671891728106971137
3667,3768975,1486,671882082306625538
1497,3768976,746,671879137494245376
1322,3768976,599,671874878652489728
1187,3768976,545,671866342182637568
973,3768976,501,671855973984772097
7479,3768976,3793,671789708968640512
1263,3768977,569,671768281401958400
1781,3768977,996,671763349865160704
1420,3768977,838,671744970634719232
774,3768977,244,671743150407421952
1527,3768977,815,671735591348891648
9073,3768977,4766,671729906628341761
13615,3768977,7884,671561002136281088
963,3768977,228,671550332464455680
1437,3768977,648,671547767500775424
2114,3768977,1140,671544874165002241
1159,3768977,613,671542985629241344
986,3768977,434,671538301157904385
1247,3768977,440,671536543010570240
1088,3768977,627,671533943490011136
892,3768977,280,671528761649688577
1488,3768977,579,671520732782923777
1006,3768978,317,671518598289059840
1728,3768978,785,671511350426865664
7465,3768978,3840,671504605491109889
975,3768980,479,671497587707535361
1070,3768980,514,671488513339211776
617,3768982,225,671486386088865792
804,3768982,252,671485057807351808
1509,3768982,802,671390180817915904
1185,3768982,321,671362598324076544
424,3768982,156,671357843010908160
504,3768982,119,671355857343524864
1024,3768982,471,671347597085433856
783,3768982,238,671186162933985280
1187,3768982,377,671182547775299584
932,3768983,385,671166507850801152
1755,3768984,1194,671163268581498880
397,3768984,89,671159727754231808
764,3768985,238,671154572044468225
711,3768986,165,671151324042559489
708,3768986,251,671147085991960577
1240,3768987,705,671141549288370177
993,3768987,445,671138694582165504
795,3768987,212,671134062904504320
3709,3768987,2749,671122204919246848
1424,3768987,834,671115716440031232
1218,3768987,476,671109016219725825
1168,3768987,315,670995969505435648
25673,3768987,9509,670842764863651840
628,3768988,212,670840546554966016
1180,3768988,751,670838202509447168
472,3768988,134,670833812859932673
775,3768988,242,670832455012716544
5930,3768988,4452,670826280409919488
820,3768989,204,670823764196741120
647,3768989,105,670822709593571328
3385,3768990,1697,670815497391357952
1195,3768990,291,670811965569282048
1225,3768990,538,670807719151067136
2090,3768990,1029,670804601705242624
360,3768990,95,670803562457407488
775,3768990,260,670797304698376195
888,3768990,297,670792680469889025
698,3768990,254,670789397210615808
638,3768991,217,670786190031921152
869,3768991,428,670783437142401025
1680,3768991,857,670782429121134593
827,3768991,312,670780561024270336
345,3768991,77,670778058496974848
1147,3768991,460,670764103623966721
473,3768991,121,670755717859713024
1023,3768991,556,670733412878163972
882,3768991,401,670727704916926465
1297,3768991,542,670717338665226240
807,3768991,401,670704688707301377
628,3768991,263,670691627984359425
793,3768991,314,670679630144274432
264,3768991,45,670676092097810432
11400,3768991,5500,670668383499735048
1630,3768991,830,670474236058800128
371,3768991,90,670468609693655041
1038,3768991,604,670465786746662913
577,3768991,223,670452855871037440
1261,3768991,728,670449342516494336
7091,3768992,2142,670444955656130560
689,3768992,211,670442337873600512
1124,3768992,566,670435821946826752
1495,3768992,702,670434127938719744
343,3768992,122,670433248821026816
1480,3768992,689,670428280563085312
547,3768992,178,670427002554466305
1408,3768992,701,670421925039075328
667,3768993,339,670420569653809152
603,3768993,348,670417414769758208
2169,3768993,985,670411370698022913
596,3768993,246,670408998013820928
456,3768993,173,670403879788544000
591,3768994,233,670385711116361728
784,3768994,292,670374371102445568
343,3768994,71,670361874861563904
447,3768995,120,670338931251150849
4087,3768995,1348,670319130621435904
450,3768995,151,670303360680108032
748,3768995,312,670290420111441920
1102,3768995,363,670093938074779648
737,3768995,274,670086499208155136
2379,3768995,1362,670079681849372674
1667,3768995,866,670073503555706880
672,3768996,275,670069087419133954
819,3768996,372,670061506722140161
711,3768997,357,670055038660800512
683,3768997,191,670046952931721218
798,3768997,118,670040295598354432
621,3768997,305,670037189829525505
350,3768997,100,670003130994700288
342,3768997,91,669993076832759809
469,3768997,175,669972011175813120
317,3768997,65,669970042633789440
533,3768997,182,669942763794931712
398,3768997,113,669926384437997569
248,3768997,62,669923323644657664
853,3768997,430,669753178989142016
287,3768997,71,669749430875258880
551,3768997,98,669684865554620416
411,3768997,118,669683899023405056
374,3768997,144,669682095984410625
709,3768997,310,669680153564442624
854,3768997,478,669661792646373376
3754,3768997,1956,669625907762618368
1003,3768997,397,669603084620980224
548,3768997,163,669597912108789760
1580,3768998,1012,669583744538451968
465,3768999,156,669573570759163904
1677,3768999,1077,669571471778410496
248,3769000,61,669567591774625800
408,3769000,132,669564461267722241
384,3769000,82,669393256313184256
1420,3769001,786,669375718304980992
520,3769001,196,669371483794317312
484,3769002,171,669367896104181761
663,3769001,249,669363888236994561
388,3769001,134,669359674819481600
2876,3769001,1385,669354382627049472
688,3769001,279,669353438988365824
471,3769001,207,669351434509529089
1074,3769001,450,669328503091937280
607,3769001,126,669327207240699904
520,3769001,222,669324657376567296
956,3769001,419,669216679721873412
467,3769001,182,669214165781868544
1069,3769001,519,669203728096960512
692,3769001,333,669037058363662336
782,3769001,402,669015743032369152
608,3769001,269,669006782128353280
22047,3769002,6925,669000397445533696
465,3769002,252,668994913074286592
795,3769002,379,668992363537309700
720,3769002,353,668989615043424256
958,3769002,513,668988183816871936
577,3769002,182,668986018524233728
570,3769003,336,668981893510119424
836,3769003,378,668979806671884288
1381,3769004,635,668975677807423489
161,3769005,25,668967877119254528
753,3769005,263,668960084974809088
298,3769005,77,668955713004314625
282,3769005,62,668932921458302977
335,3769005,107,668902994700836864
419,3769005,163,668892474547511297
560,3769005,321,668872652652679168
478,3769006,179,668852170888998912
465,3769007,150,668826086256599040
608,3769007,290,668815180734689280
745,3769007,405,668779399630725120
559,3769007,233,668655139528511488
953,3769163,586,668645506898350081
935,3769007,574,668643542311546881
1136,3769007,572,668641109086707712
1106,3769008,522,668636665813057536
3011,3769008,1776,668633411083464705
754,3769008,346,668631377374486528
337,3769008,123,668627278264475648
417,3769008,140,668625577880875008
1540,3769008,846,668623201287675904
209,3769008,45,668620235289837568
649,3769008,340,668614819948453888
1753,3769008,1170,668587383441514497
262,3769008,62,668567822092664832
554,3769008,248,668544745690562560
492,3769009,231,668542336805281792
265,3769009,79,668537837512433665
493,3769010,242,668528771708952576
343,3769010,115,668507509523615744
435,3769012,145,668496999348633600
451,3769012,250,668484198282485761
490,3769013,162,668480044826800133
937,3769013,556,668466899341221888
653,3769012,318,668297328638447616
262,3769013,34,668291999406125056
532,3769013,149,668286279830867968
881,3769013,248,668274247790391296
590,3769013,258,668268907921326080
1382,3769013,665,668256321989451776
1053,3769013,523,668248472370458624
6573,3769014,3083,668237644992782336
322,3769013,115,668226093875376128
534,3769013,214,668221241640230912
586,3769013,206,668204964695683073
690,3769013,208,668190681446379520
523,3769013,207,668171859951755264
520,3769014,335,668154635664932864
592,3769015,305,668142349051129856
707,3769015,264,668113020489474048
1351,3769015,862,667937095915278337
317,3769015,119,667924896115245057
220,3769015,59,667915453470232577
522,3769015,328,667911425562669056
896,3769015,395,667902449697558528
2005,3769016,1174,667886921285246976
860,3769017,524,667885044254572545
409,3769017,127,667878741721415682
663,3769017,438,667873844930215936
3155,3769017,1103,667866724293877760
253,3769017,86,667861340749471744
302,3769018,68,667832474953625600
1105,3769018,532,667806454573760512
346,3769019,101,667801013445750784
732,3769019,356,667793409583771648
432,3769020,259,667782464991965184
243,3769020,61,667773195014021121
474,3769021,238,667766675769573376
395,3769021,162,667728196545200128
517,3769021,340,667724302356258817
185,3769021,37,667550904950915073
187,3769022,34,667550882905632768
6102,3769022,2447,667549055577362432
350,3769022,137,667546741521195010
914,3769022,565,667544320556335104
218,3769022,72,667538891197542400
863,3769022,572,667534815156183040
499,3769022,261,667530908589760512
1792,3769022,1191,667524857454854144
389,3769022,203,667517642048163840
7118,3769022,2265,667509364010450944
562,3769022,230,667502640335572993
561,3769022,294,667495797102141441
558,3769022,237,667491009379606528
272,3769022,102,667470559035432960
202,3769022,66,667455448082227200
326,3769022,96,667453023279554560
829,3769023,618,667443425659232256
480,3769023,257,667437278097252352
324,3769024,88,667435689202614272
488,3769025,232,667405339315146752
210,3769025,60,667393430834667520
387,3769025,172,667369227918143488
515,3769025,258,667211855547486208
655,3769025,280,667200525029539841
412,3769025,115,667192066997374976
783,3769025,447,667188689915760640
15028,3769025,6589,667182792070062081
200,3769025,58,667177989038297088
637,3769025,483,667176164155375616
261,3769025,87,667174963120574464
233,3769025,99,667171260800061440
2807,3769025,1234,667165590075940865
267,3769025,66,667160273090932737
49523,3769025,18176,667152164079423490
4827,3769025,2372,667138269671505920
345,3769025,135,667119796878725120
346,3769025,131,667090893657276420
422,3769024,132,667073648344346624
87,3769024,14,667070482143944705
173,3769025,50,667065535570550784
225,3769025,57,667062181243039745
197,3769025,54,667044094246576128
469,3769025,237,667012601033924608
257,3769025,101,666996132027977728
2665,3769025,1037,666983947667116034
853,3769025,581,666837028449972224
221,3769025,83,666835007768551424
264,3769025,104,666826780179869698
537,3769025,266,666817836334096384
249,3769025,95,666804364988780544
796,3769025,520,666786068205871104
402,3769026,209,666781792255496192
365,3769027,185,666776908487630848
242,3769027,70,666739327293083650
447,3769027,229,666701168228331520
195,3769027,51,666691418707132416
919,3769027,606,666649482315059201
237,3769027,88,666644823164719104
542,3769027,219,666454714377183233
107,3769027,23,666447344410484738
131,3769027,52,666437273139982337
171,3769029,54,666435652385423360
329,3769029,203,666430724426358785
171,3769029,90,666428276349472768
325,3769029,118,666421158376562688
129,3769029,48,666418789513326592
457,3769029,337,666411507551481857
113,3769029,43,666407126856765440
171,3769029,91,666396247373291520
194,3769029,99,666373753744588802
801,3769028,590,666362758909284353
228,3769030,76,666353288456101888
308,3769030,146,666345417576210432
203,3769029,96,666337882303524864
519,3769029,365,666293911632134144
152,3769030,71,666287406224695296
183,3769030,81,666273097616637952
108,3769030,37,666268910803644416
14703,3769030,6835,666104133288665088
81,3769030,15,666102155909144576
160,3769030,73,666099513787052032
168,3769030,78,666094000022159362
121,3769030,47,666082916733198337
334,3769030,173,666073100786774016
154,3769030,67,666071193221509120
494,3769031,230,666063827256086533
117,3769031,61,666058600524156928
304,3769031,146,666057090499244032
449,3769034,261,666055525042405380
1250,3769034,877,666051853826850816
136,3769034,60,666050758794694657
111,3769034,41,666049248165822465
309,3769034,147,666044226329800704
128,3769034,47,666033412701032449
132,3769034,48,666029285002620928
2528,3769035,530,666020888022790149
